type_shoes,price,address,image_link-src
Claquette homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4262658_uploaded_image1_1687205973.jpg
Claquettes homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4262659_uploaded_image1_1687206022.jpg
Claquette homme,13 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4262651_uploaded_image1_1687205800.jpg
Baskets Adidas,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4262650_uploaded_image1_1687205756.jpg
Chaussure mixte  EA7,16 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4243887_uploaded_image1_1685996536.jpg
Vans Old School,23 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246990_uploaded_image1_1686163954.jpg
Giannis Zoom Freak 2,44 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246977_uploaded_image1_1686163239.jpg
Chaussures Converse All Star,9 900CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4265502_uploaded_image1_1687376281.jpg
Chaussures Converse All Star,9 900CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4265490_uploaded_image1_1687375833.jpg
Chaussures Converse All Star,9 900CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4265477_uploaded_image1_1687375424.jpg
Baskets homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252286_uploaded_image1_1686508037.jpg
Claquettes homme,13 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252289_uploaded_image1_1686508070.jpg
Chaussures Vans,15 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4265472_uploaded_image1_1687374800.jpg
Tapettes Yeezy Slide,24 900CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4263861_uploaded_image1_1687288129.jpg
Tapettes Adidas Yeezy Slide,24 900CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4263857_uploaded_image1_1687287922.jpg
Baskets Nike Air Force 1 Low X Tiffany & Co 1837,42 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249969_uploaded_image1_1686333076.jpg
Chaussures Bape Sta,52 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4263780_uploaded_image1_1687285040.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252108_uploaded_image1_1686498082.jpg
Claquette homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246635_uploaded_image1_1686151222.jpg
Baskets Jordan,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252092_uploaded_image1_1686496581.jpg
Basket Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252095_uploaded_image1_1686496720.jpg
Claquettes homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252081_uploaded_image1_1686496240.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252078_uploaded_image1_1686496203.jpg
Baskets Tommy,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246594_uploaded_image1_1686149711.jpg
Baskets homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246585_uploaded_image1_1686149440.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252082_uploaded_image1_1686496276.jpg
Baskets Jordan,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252085_uploaded_image1_1686496336.jpg
Chaussures Louis Vuitton,40 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252074_uploaded_image1_1686496087.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4252076_uploaded_image1_1686496146.jpg
Baskets homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246580_uploaded_image1_1686149364.jpg
Baskets Diesel,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246576_uploaded_image1_1686149289.jpg
Baskets Nike Air Force,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4277892_uploaded_image1_1688316783.jpg
Baskets  Nike SB dunk 20,20 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4277891_uploaded_image1_1688316660.jpg
Baskets  Vans,13 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4277885_uploaded_image1_1688316531.jpg
Baskets homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246565_uploaded_image1_1686148951.jpg
Baskets Nike Air Force One,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4277876_uploaded_image1_1688316214.jpg
Claquettes homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249676_uploaded_image1_1686322063.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249677_uploaded_image1_1686322108.jpg
Baskets Nike,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246559_uploaded_image1_1686148734.jpg
Baskets TN,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249680_uploaded_image1_1686322165.jpg
Baskets Diesel,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249682_uploaded_image1_1686322216.jpg
Baskets Jordan,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249659_uploaded_image1_1686321677.jpg
Baskets Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246547_uploaded_image1_1686148482.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246537_uploaded_image1_1686148280.jpg
Baskets Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246539_uploaded_image1_1686148321.jpg
Baskets Jordan,50 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249668_uploaded_image1_1686321882.jpg
Baskets homme Campus,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249670_uploaded_image1_1686321957.jpg
Baskets Jordan,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249663_uploaded_image1_1686321768.jpg
Baskets Jordan,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246545_uploaded_image1_1686148433.jpg
Baskets Louis Vuitton,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249667_uploaded_image1_1686321836.jpg
Baskets Adidas,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246527_uploaded_image1_1686148107.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246530_uploaded_image1_1686148157.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249658_uploaded_image1_1686321627.jpg
Baskets homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249657_uploaded_image1_1686321592.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4249655_uploaded_image1_1686321556.jpg
Chaussures Kito homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246533_uploaded_image1_1686148211.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246524_uploaded_image1_1686148031.jpg
Baskets Lagos,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246516_uploaded_image1_1686147852.jpg
Baskets homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246513_uploaded_image1_1686147811.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246522_uploaded_image1_1686147970.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246518_uploaded_image1_1686147919.jpg
Claquettes homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246510_uploaded_image1_1686147712.jpg
Baskets homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246511_uploaded_image1_1686147759.jpg
Chaussures Berluti,125 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4246508_uploaded_image1_1686147675.jpg
Baskets Lagos,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4256517_uploaded_image1_1686754297.jpg
Baskets  homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4256521_uploaded_image1_1686754351.jpg
Baskets  Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4256524_uploaded_image1_1686754424.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255549_uploaded_image1_1686699869.jpg
Basket homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255550_uploaded_image1_1686699911.jpg
Baskets Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255546_uploaded_image1_1686699753.jpg
Basket Reebok,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255544_uploaded_image1_1686699703.jpg
Claquettes homme,14 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4242800_uploaded_image1_1685918783.jpg
Basket Nike homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255536_uploaded_image1_1686699294.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241903_uploaded_image1_1685832594.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241906_uploaded_image1_1685832635.jpg
Basket Nike homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255537_uploaded_image1_1686699366.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255534_uploaded_image1_1686699249.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4242804_uploaded_image1_1685918986.jpg
Baskets Lagos,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255533_uploaded_image1_1686699212.jpg
Baskets homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4242814_uploaded_image1_1685919426.jpg
Baskets Lacoste,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4242811_uploaded_image1_1685919255.jpg
Basket homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255542_uploaded_image1_1686699604.jpg
Baskets Diesel,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241902_uploaded_image1_1685832555.jpg
Basket Nike,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255543_uploaded_image1_1686699646.jpg
Baskets  homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241891_uploaded_image1_1685832112.jpg
Baskets Ralph,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4242809_uploaded_image1_1685919171.jpg
Baskets Jordan,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255539_uploaded_image1_1686699435.jpg
Baskets Jordan,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4255540_uploaded_image1_1686699518.jpg
Baskets Ralph,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241880_uploaded_image1_1685831838.jpg
Baskets homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241889_uploaded_image1_1685832058.jpg
Claquettes Lagos,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241878_uploaded_image1_1685831777.jpg
Baskets Nike,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4242798_uploaded_image1_1685918727.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241869_uploaded_image1_1685831509.jpg
Baskets Louboutin,40 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241883_uploaded_image1_1685831908.jpg
Baskets Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241874_uploaded_image1_1685831689.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4259591_uploaded_image1_1686958607.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241886_uploaded_image1_1685831997.jpg
Baskets Jordan,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4254081_uploaded_image1_1686611497.jpg
Claquettes homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247241_uploaded_image1_1686178117.jpg
Baskets  Nike Air Max,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241866_uploaded_image1_1685831446.jpg
Baskets Hugo Boss,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4259585_uploaded_image1_1686958456.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241861_uploaded_image1_1685831356.jpg
Chaussures Louboutin,40 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241859_uploaded_image1_1685831293.jpg
Chaussures homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4259588_uploaded_image1_1686958511.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4254086_uploaded_image1_1686611641.jpg
Claquettes Adidas homme,13 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4254084_uploaded_image1_1686611603.jpg
Claquette Adidas,13 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4264134_uploaded_image1_1687305278.jpg
Claquettes homme,13 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241851_uploaded_image1_1685830887.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241853_uploaded_image1_1685830994.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241854_uploaded_image1_1685831068.jpg
Baskets Lagos,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4254078_uploaded_image1_1686611341.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4254077_uploaded_image1_1686611232.jpg
Baskets Fendi,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4254080_uploaded_image1_1686611429.jpg
Baskets New Balance,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4259576_uploaded_image1_1686958148.jpg
Baskets Nike,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241850_uploaded_image1_1685830827.jpg
Baskets  Jordan,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241849_uploaded_image1_1685830770.jpg
Baskets Jordan,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247233_uploaded_image1_1686177633.jpg
Baskets Yeezy,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247225_uploaded_image1_1686177460.jpg
Baskets Balenciaga homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247226_uploaded_image1_1686177510.jpg
Baskets  Jordan,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241848_uploaded_image1_1685830715.jpg
Baskets homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247234_uploaded_image1_1686177671.jpg
Baskets Louis Vuitton,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4254075_uploaded_image1_1686611170.jpg
Baskets Jordan,40 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4264117_uploaded_image1_1687304300.jpg
Baskets homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241835_uploaded_image1_1685830361.jpg
Chaussures homme,20 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4264116_uploaded_image1_1687304249.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241833_uploaded_image1_1685830323.jpg
Claquettes Adidas,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241839_uploaded_image1_1685830429.jpg
Baskets Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241831_uploaded_image1_1685830263.jpg
Baskets Dior,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247209_uploaded_image1_1686176783.jpg
Claquettes Louboutin,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247213_uploaded_image1_1686176877.jpg
Baskets Puma,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247206_uploaded_image1_1686176510.jpg
Baskets Louis Vuitton,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247204_uploaded_image1_1686176444.jpg
Baskets New Balance 2002R Ganni,48 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241804_uploaded_image1_1685829196.jpg
Baskets Nike Dunk Low UNC,38 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241809_uploaded_image1_1685829330.jpg
Baskets Adidas Stan Smith,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241792_uploaded_image1_1685828868.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4243996_uploaded_image1_1686002720.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4243994_uploaded_image1_1686002662.jpg
Claquettes Ralph,13 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4243991_uploaded_image1_1686002601.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4243990_uploaded_image1_1686002554.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4244004_uploaded_image1_1686003024.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4244000_uploaded_image1_1686002946.jpg
Baskets Air Jordan 1,45 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241813_uploaded_image1_1685829459.jpg
Baskets Adidas Yeezy Foam Runner,26 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241818_uploaded_image1_1685829575.jpg
Baskets Prada,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4247188_uploaded_image1_1686175968.jpg
Kito homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4244005_uploaded_image1_1686003071.jpg
Baskets Air Jordan 1 Retro High Satin,47 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241801_uploaded_image1_1685829101.jpg
Baskets Adidas Stan Smith,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241795_uploaded_image1_1685828974.jpg
Baskets Air Jordan 11 Grey,50 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241784_uploaded_image1_1685828692.jpg
Baskets Nike Air Force 1,17 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241788_uploaded_image1_1685828771.jpg
Baskets Adidas Adizero Boston 10,45 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4241779_uploaded_image1_1685828369.jpg
Basket New Balance,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4250312_uploaded_image1_1686348304.jpg
Chaussures Jordan One Take 4,45 000CFA,"Port-Bouet, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4294302_uploaded_image1_1689339540.jpg
Chaussures  Boss mixte,25 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4259727_uploaded_image1_1686984978.jpg
